"gene_id","lr","df","pvalue","adj_pvalue","cell_type"
"DST",4.79701822900824,5,0.441151358010335,0.953795816594935,"OPC"
"DYNC1LI2",0.00703793228149152,1,0.933141994010563,0.983176666667282,"OPC"
"DYNC2I1",0.862433355727376,1,0.353058629084757,0.953795816594935,"OPC"
"DZIP3",0.783132174417688,1,0.376184918060813,0.953795816594935,"OPC"
"EEF1A1",0.823494378370924,1,0.364160468739583,0.953795816594935,"OPC"
"EIF1",0.400614969138587,1,0.526771832025776,0.959263942459329,"OPC"
"EIF2AK2",0.187790074770305,1,0.664762318947988,0.963280577664886,"OPC"
"EIF4A2",0.0334329528011494,1,0.854918225339138,0.973402523375719,"OPC"
"EIF4E2",2.66803811102898,1,0.102382159424312,0.876895875969668,"OPC"
"EIF4G2",0.703433857634991,1,0.401632268304823,0.953795816594935,"OPC"
"ELOVL5",0.257436682579282,1,0.611886682545487,0.963280577664886,"OPC"
"ENO1",0.870151308887671,1,0.350913423355412,0.953795816594935,"OPC"
"ENO2",0.873094001486152,1,0.350100179975204,0.953795816594935,"OPC"
"ENSG00000240240",0.0963272301271445,1,0.756282430658377,0.966754740851289,"OPC"
"ENSG00000290453",0.151952694544661,1,0.696676234374557,0.963280577664886,"OPC"
"ENSG00000291060",3.3674728119388,1,0.0664956853641209,0.876895875969668,"OPC"
"ENSG00000291073",2.71626694634097,2,0.25714028855124,0.918678846726242,"OPC"
"EPN2",0.394597890307523,2,0.820945179043025,0.968451962834219,"OPC"
"ERBB3",0.116667118866644,1,0.732677763142244,0.966754740851289,"OPC"
"ERC1",6.20215398209598,3,0.102178679375136,0.876895875969668,"OPC"
"ERCC6L2",16.7072504434809,8,0.0333059954071941,0.876895875969668,"OPC"
"EXOC4",0.779319346860348,1,0.377349388560846,0.953795816594935,"OPC"
"EXOC7",0.779591157192044,1,0.377266207610492,0.953795816594935,"OPC"
"EZH1",1.93653904439998,1,0.164044812499919,0.884579848846889,"OPC"
"FADS2",0.89845855940564,1,0.343195364507249,0.953795816594935,"OPC"
"FAM13B",1.24670525593496,1,0.264182689769465,0.920871681286779,"OPC"
"FAM156A",0.8622511194053,1,0.353109497703113,0.953795816594935,"OPC"
"FAM156B",0.419037658571142,1,0.517417624890349,0.959263942459329,"OPC"
"FAM219B",0.00371123043737498,1,0.951423025670239,0.983176666667282,"OPC"
"FAM98A",0.291295810674796,1,0.589391338549606,0.959368464316712,"OPC"
"FAN1",0.0423597308948729,1,0.83693558187308,0.972790856686145,"OPC"
"FAR1",0.509577720880543,1,0.475321714633019,0.957245119747053,"OPC"
"FASTKD2",1.06746763115621,1,0.301518149269402,0.937290620055076,"OPC"
"FBXL5",0.753663881231887,1,0.385318697774489,0.953795816594935,"OPC"
"FBXO21",2.1632939238774,1,0.141341415936395,0.884579848846889,"OPC"
"FBXO3",0.227301799126394,1,0.633531761346595,0.963280577664886,"OPC"
"FHL1",2.4406140461831,1,0.118229936141978,0.878951039256954,"OPC"
"FLNB",4.68341260500927,2,0.0961634142878217,0.876895875969668,"OPC"
"FNBP4",0.913223373247092,1,0.339260607064498,0.953795816594935,"OPC"
"FTH1",3.87451115842327,1,0.04902458442711,0.876895875969668,"OPC"
"FTX",2.46203160657808,1,0.116627847183586,0.878951039256954,"OPC"
"FXR1",0.548691477253328,2,0.760069244531358,0.966754740851289,"OPC"
"G3BP1",0.404747586586268,1,0.524647534644852,0.959263942459329,"OPC"
"GABPB1-AS1",0.56787263903891,2,0.752814582774213,0.966754740851289,"OPC"
"GATM",0.30034623909296,2,0.860558983947655,0.973402523375719,"OPC"
"GCC2",9.79512558051192,2,0.00746475409004238,0.481061930247176,"OPC"
"GDAP1",5.14446485182157,4,0.27279308647449,0.922754290676715,"OPC"
"GFAP",0.0515821840904209,2,0.974538657222306,0.989899161451729,"OPC"
"GGNBP2",2.98711486995296,1,0.0839295812777968,0.876895875969668,"OPC"
"GOLGA4",0.321685841595126,1,0.570596272983668,0.959368464316712,"OPC"
"GOLGA8A",1.58641809125766,1,0.207838636023994,0.884579848846889,"OPC"
"GOLGB1",5.09788433467884,6,0.531321506103086,0.959263942459329,"OPC"
"GPATCH2L",0.631850984462176,1,0.426677172506559,0.953795816594935,"OPC"
"GPI",1.54946793667386,1,0.213214005014498,0.884579848846889,"OPC"
"GPM6B",6.78987838642752,5,0.236742191996439,0.909289816328601,"OPC"
"GPNMB",1.07534754491098,2,0.58410543535638,0.959368464316712,"OPC"
"GPR37L1",0.0443621106651335,1,0.833181347641605,0.971362461819318,"OPC"
"GPRIN3",0.240892484331653,1,0.623562257425421,0.963280577664886,"OPC"
"GRIA2",2.39587878038219,4,0.663372166242462,0.963280577664886,"OPC"
"GRIK3",0.40527610713815,1,0.524376957625862,0.959263942459329,"OPC"
"GRM5",0.716191446561879,1,0.397396032386466,0.953795816594935,"OPC"
"GRM7",3.29409634517413,2,0.19261764432234,0.884579848846889,"OPC"
"HARS1",0.526230811412233,1,0.468195829531373,0.957245119747053,"OPC"
"HBS1L",1.22287797105844,1,0.268796587646374,0.920871681286779,"OPC"
"HCG18",2.81652700413315,2,0.244567605771141,0.909289816328601,"OPC"
"HELZ",0.0858292279328907,1,0.769547943382357,0.968451962834219,"OPC"
"HEY1",0.150020251023591,1,0.698516006454028,0.963280577664886,"OPC"
"HIPK2",2.56735403276002,1,0.109090062123826,0.876895875969668,"OPC"
"HMGN1",0.724030788266646,1,0.394824911956408,0.953795816594935,"OPC"
"HNRNPA1",0.110008704835536,1,0.740134225692633,0.966754740851289,"OPC"
"HNRNPA2B1",0.455706098550309,2,0.796241259468884,0.968451962834219,"OPC"
"HNRNPA3",1.91317415274693,4,0.751724477479214,0.966754740851289,"OPC"
"HNRNPDL",1.04770818766337,1,0.306035502839194,0.937290620055076,"OPC"
"HNRNPF",0.274487247089837,1,0.600337449005031,0.959368464316712,"OPC"
"HNRNPK",0.817550728065655,1,0.365897249930623,0.953795816594935,"OPC"
"HNRNPR",10.4675813563449,2,0.00533327022564276,0.425809204273886,"OPC"
"HNRNPU",5.12694915368797,4,0.274517984401997,0.922754290676715,"OPC"
"HOOK3",0.349279403790661,1,0.55452132578801,0.959368464316712,"OPC"
"HP1BP3",1.37164265629315,1,0.241529853045898,0.909289816328601,"OPC"
"HSP90AA1",0.274344334202851,1,0.600432331977529,0.959368464316712,"OPC"
"HSP90B1",0.665488447913049,2,0.71695355024809,0.963280577664886,"OPC"
"HSPA12A",0.814564857436494,2,0.665456219811427,0.963280577664886,"OPC"
"HSPA5",2.78896456917391,1,0.0949155388179628,0.876895875969668,"OPC"
"HSPA9",1.07705934249725,3,0.782614735247721,0.968451962834219,"OPC"
"HSPD1",4.76756369023644,3,0.189630228352001,0.884579848846889,"OPC"
"HSPH1",0.434937398367197,1,0.509576133935527,0.958960185088861,"OPC"
"IFIT3",8.74456234506764,1,0.00310526619814883,0.360210878985264,"OPC"
"IFT81",1.84763066412859,1,0.174059213789006,0.884579848846889,"OPC"
"IL1RAP",0.173171892690448,2,0.917056727723452,0.979544939373117,"OPC"
"ILDR2",1.35827218101622,1,0.243837152259097,0.909289816328601,"OPC"
"ILF3",1.64823708260656,1,0.199199043496769,0.884579848846889,"OPC"
"ILVBL",0.280057523584333,1,0.596663516220431,0.959368464316712,"OPC"
"IRF9",1.09749854979697,1,0.294815724147573,0.929310434813,"OPC"
"JMJD1C",2.28776013497998,1,0.13039798306521,0.884579848846889,"OPC"
"KANK1",4.62525674663448,5,0.463301385562067,0.957245119747053,"OPC"
"KANSL1",0.0767302211922924,1,0.781778413558288,0.968451962834219,"OPC"
"KAT2A",0.0833248466046825,1,0.772841242810306,0.968451962834219,"OPC"
"KAT6A",0.567948656675753,1,0.451075218905525,0.957245119747053,"OPC"
"KIAA1217",4.11893577282251,2,0.127521807931311,0.884579848846889,"OPC"
"KIDINS220",1.04704512902163,3,0.789870464127593,0.968451962834219,"OPC"
"KIF19",2.04371023758904,3,0.563384223660344,0.959368464316712,"OPC"
"KLHL24",1.58137370548479,1,0.208562933238032,0.884579848846889,"OPC"
"KMT2C",2.85366631206085,1,0.0911658186324293,0.876895875969668,"OPC"
"KTN1",0.166899070246927,1,0.682882535675727,0.963280577664886,"OPC"
"LAMA4",0.0202418703962337,1,0.886863639989615,0.973402523375719,"OPC"
