"gene_id","lr","df","pvalue","adj_pvalue","cell_type"
"APBB1",2.95604644849845,3,0.398451713081505,0.998096306930967,"Excitatory_neuron"
"APC",0.18552303932529,2,0.911410827942642,0.998096306930967,"Excitatory_neuron"
"APEX1",3.22563951981556,2,0.199324772906326,0.998096306930967,"Excitatory_neuron"
"API5",0.14749151718388,1,0.700944173269219,0.998096306930967,"Excitatory_neuron"
"APLP1",3.3546011671624,1,0.0670174431652542,0.948006859166649,"Excitatory_neuron"
"APLP2",0.62041571879854,3,0.891743167175016,0.998096306930967,"Excitatory_neuron"
"APP",0.118363889836473,2,0.942535264053778,0.998096306930967,"Excitatory_neuron"
"APPL1",0.77146494654653,1,0.379764240594121,0.998096306930967,"Excitatory_neuron"
"ARAP2",0.00445323243184248,1,0.946794625664511,0.998096306930967,"Excitatory_neuron"
"ARF5",0.227984669864327,1,0.633022208493814,0.998096306930967,"Excitatory_neuron"
"ARFGAP1",0.08236080018645,1,0.774123258730778,0.998096306930967,"Excitatory_neuron"
"ARFGAP2",1.46528745645355,1,0.226090701316366,0.998096306930967,"Excitatory_neuron"
"ARFGEF2",0.142754069419937,1,0.705558301253996,0.998096306930967,"Excitatory_neuron"
"ARFIP2",1.78153156897565,2,0.410341399325902,0.998096306930967,"Excitatory_neuron"
"ARGLU1",0.000318428472382948,1,0.985762853300044,0.998201619472994,"Excitatory_neuron"
"ARHGAP21",2.18912991424077,6,0.901508389473394,0.998096306930967,"Excitatory_neuron"
"ARHGAP29",0.677666760615239,1,0.410391326350002,0.998096306930967,"Excitatory_neuron"
"ARHGAP5",0.447283817440621,1,0.503627656385868,0.998096306930967,"Excitatory_neuron"
"ARHGEF11",0.424983497112976,2,0.808566988138755,0.998096306930967,"Excitatory_neuron"
"ARHGEF12",2.11041621658023,1,0.146299521452544,0.998096306930967,"Excitatory_neuron"
