"gene_id","lr","df","pvalue","adj_pvalue","cell_type"
"NOC2L",0.304197892533921,1,0.581262609220184,0.987152493054724,"Inhibitory_neuron"
"NOL8",0.0107111263168918,1,0.917570457725995,0.991043084521294,"Inhibitory_neuron"
"NOP53",0.703689948441195,1,0.401546588913501,0.987152493054724,"Inhibitory_neuron"
"NOS1AP",0.0175618997303673,1,0.894571962384346,0.991043084521294,"Inhibitory_neuron"
"NPEPPS",0.255862452033739,1,0.612977062845184,0.987152493054724,"Inhibitory_neuron"
"NR2F1-AS1",1.76052517328031,2,0.414674009529159,0.987152493054724,"Inhibitory_neuron"
"NR3C1",1.42976527036717,3,0.69857265799864,0.987152493054724,"Inhibitory_neuron"
"NRAV",0.162180300114983,1,0.687157049306073,0.987152493054724,"Inhibitory_neuron"
"NRBP1",0.000489571543539569,1,0.982347236231206,0.997199914450521,"Inhibitory_neuron"
"NRCAM",2.01092869299237,3,0.570141514751147,0.987152493054724,"Inhibitory_neuron"
"NRDC",1.70331740234769,2,0.426706565945554,0.987152493054724,"Inhibitory_neuron"
"NRIP1",1.2564071495807,1,0.262332265387072,0.987152493054724,"Inhibitory_neuron"
"NRXN1",3.40580164501898,4,0.492345167984904,0.987152493054724,"Inhibitory_neuron"
"NRXN2",1.1818860529944,1,0.276972366897468,0.987152493054724,"Inhibitory_neuron"
"NRXN3",1.62714838180591,3,0.653249892527997,0.987152493054724,"Inhibitory_neuron"
"NSD1",0.590066385860069,1,0.442393448866541,0.987152493054724,"Inhibitory_neuron"
"NSD3",0.607809910082779,2,0.737930999738958,0.98857909540634,"Inhibitory_neuron"
"NSF",2.36708599717167,3,0.499790959970481,0.987152493054724,"Inhibitory_neuron"
"NSFL1C",0.0125686023937419,1,0.910736364332348,0.991043084521294,"Inhibitory_neuron"
"NSG1",3.47430976722353,2,0.176020487650832,0.938732760528795,"Inhibitory_neuron"
"NSUN2",0.828373089385991,2,0.660877656546734,0.987152493054724,"Inhibitory_neuron"
"NTRK2",0.991509708158674,3,0.803306346575861,0.98857909540634,"Inhibitory_neuron"
"NTRK3",1.88338540727773,4,0.757196423223767,0.98857909540634,"Inhibitory_neuron"
"NUBP2",1.40106018620838,2,0.496322137103812,0.987152493054724,"Inhibitory_neuron"
"NUDT3",0.887708066277298,1,0.346099156794474,0.987152493054724,"Inhibitory_neuron"
"NUMA1",2.54883927724632,2,0.279593186230837,0.987152493054724,"Inhibitory_neuron"
"NUP210",0.0389005664446813,1,0.843645782500274,0.98857909540634,"Inhibitory_neuron"
"NUP58",2.28902738989279,2,0.31837870932472,0.987152493054724,"Inhibitory_neuron"
"NUP62",0.362369334174787,1,0.547193303517201,0.987152493054724,"Inhibitory_neuron"
"NUP93",2.42812108171131,1,0.119175667823573,0.938732760528795,"Inhibitory_neuron"
"NXPE3",0.965306320112518,2,0.617143836390764,0.987152493054724,"Inhibitory_neuron"
"NXPH1",0.509589095898264,1,0.475316787436584,0.987152493054724,"Inhibitory_neuron"
"OBSL1",0.000235053081041769,1,0.987767759191939,0.997199914450521,"Inhibitory_neuron"
"OCIAD1",10.1004907904821,2,0.00640776081929576,0.515823522854903,"Inhibitory_neuron"
"OGA",2.13846329023636,2,0.343272170964345,0.987152493054724,"Inhibitory_neuron"
"OGT",2.60383916450292,2,0.272009147632052,0.987152493054724,"Inhibitory_neuron"
"OLFM1",2.99171837932499,3,0.392903802503103,0.987152493054724,"Inhibitory_neuron"
"OMG",1.54543565511722,1,0.213810528742475,0.987152493054724,"Inhibitory_neuron"
"OPA1",2.42153909703711,3,0.489637721193006,0.987152493054724,"Inhibitory_neuron"
"OPHN1",0.269121315274447,1,0.60392181128024,0.987152493054724,"Inhibitory_neuron"
"OPTN",2.92865878167049,1,0.0870197577978871,0.938732760528795,"Inhibitory_neuron"
"ORAI2",0.0450291841816579,1,0.831950374074421,0.98857909540634,"Inhibitory_neuron"
"ORC3",1.51588055478408,1,0.218243954059126,0.987152493054724,"Inhibitory_neuron"
"ORMDL1",0.186724287427182,1,0.665657064407089,0.987152493054724,"Inhibitory_neuron"
"OS9",0.209305297335163,2,0.900637305828488,0.991043084521294,"Inhibitory_neuron"
"OSBPL1A",0.200145070143662,1,0.654603775058849,0.987152493054724,"Inhibitory_neuron"
"OSBPL8",2.83339256749605,3,0.418032365474703,0.987152493054724,"Inhibitory_neuron"
"OSBPL9",1.01001520005059,1,0.314899197578026,0.987152493054724,"Inhibitory_neuron"
"OTUB1",0.290265839003382,1,0.590050224759218,0.987152493054724,"Inhibitory_neuron"
"OTUD6B-AS1",0.822880452281424,2,0.66269513165618,0.987152493054724,"Inhibitory_neuron"
"OXR1",0.644664388031742,2,0.724457489909596,0.988504590510757,"Inhibitory_neuron"
"P4HB",0.0105130420220121,1,0.918333520284374,0.991043084521294,"Inhibitory_neuron"
"P4HTM",1.77853737564965,3,0.619616543451728,0.987152493054724,"Inhibitory_neuron"
"PAAF1",0.199053109732318,1,0.65548623653394,0.987152493054724,"Inhibitory_neuron"
"PAK3",4.46125156159366,1,0.03467208476254,0.846082208639831,"Inhibitory_neuron"
"PALM2AKAP2",0.75181720121202,2,0.686665090947427,0.987152493054724,"Inhibitory_neuron"
"PAM",0.879055300688378,3,0.830479077624198,0.98857909540634,"Inhibitory_neuron"
"PAPOLA",0.93773383970256,1,0.33286132231501,0.987152493054724,"Inhibitory_neuron"
"PARG",1.98591542287306,1,0.158768613845536,0.938732760528795,"Inhibitory_neuron"
"PCDH10",0.0150262033743047,1,0.902438571891143,0.991043084521294,"Inhibitory_neuron"
"PCDH11X",0.0333607058273628,1,0.855073330105345,0.98857909540634,"Inhibitory_neuron"
"PCDH19",0.411977463578296,2,0.81384224677729,0.98857909540634,"Inhibitory_neuron"
"PCDH8",2.32797964876886,1,0.127066700872589,0.938732760528795,"Inhibitory_neuron"
"PCDH9",0.00406008723587092,1,0.949194123917979,0.994219783746647,"Inhibitory_neuron"
"PCDHA4",1.90191483568753,2,0.386370927894046,0.987152493054724,"Inhibitory_neuron"
"PCDHAC2",1.69336898099073,1,0.193157458076265,0.955498749783514,"Inhibitory_neuron"
"PCF11",0.123078169458438,1,0.725719652467488,0.988504590510757,"Inhibitory_neuron"
"PCGF5",4.08134714219432,2,0.12994115678724,0.938732760528795,"Inhibitory_neuron"
"PCLO",6.45376947919613,2,0.0396809228471978,0.864051899261454,"Inhibitory_neuron"
